Incident ID,Year,Month,Day,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Nationals detained,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Internationals detained,Total internationals,Total killed,Total wounded,Total kidnapped,Total detained,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Latitude,Longitude,Motive,Actor type,Actor name,Details,Verified,Source
#event+id,#date+year,#date+month,#date+day,#country+code,#country+name+i_en,#adm1+name+i_en,#adm2+name+i_en,#adm3+name+i_en,#affected+UN,#affected+INGO,#affected+ICRC,#affected+IFRC,#affected+NGO,#affected+other,#affected+killed+national,#affected+injured+national,#affected+kidnapped+national,#affected+detained+national,#affected+total+national,#affected+killed+international,#affected+injured+international,#affected+kidnapped+international,#affected+detained+international,#affected+total+international,#affected+total+killed,#affected+total+injured,#affected+total+kidnapped,#affected+total+detained,#affected+total,#affected+total+m,#affected+total+f,#affected+total+i,#event+means+i_en,#event+type+i_en,#loc+type+i_en,#geo+lat,#geo+lon,#x_event_motive,#group+type+i_en,#group+name+i_en,#description+i_en,,
5120,2024,10,16,UA,Ukraine,Kherson,Khersonskyi,Bilozerska,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Shelling,Combat/Crossfire,Home,466.240.844.726.562,324.444.770.812.988,Incidental,Foreign or coalition forces,Russian Armed Forces,"One female NNGO aid worker was injured when a shell hit her home in Bilozerska, Kherson. Another civilian was also injured during the attack (not counted).",Yes,Official Report
5066,2024,10,16,LB,Lebanon,Nabatieh,Nabatieh,Nabatieh,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,0,Aerial bombardment,Combat/Crossfire,Office/compound,33.378.614,35.483.151,Disputed,Foreign or coalition forces,Israel Defense Forces (IDF),"Four NNGO aid workers were killed during an airstrike at a municipality building in Nabatieh, Southern Lebanon.",Yes,Official Report
4329,2024,10,16,LB,Lebanon,South,Tyre,Jouaiya,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,Shooting,Combat/Crossfire,Project site,33.233.333,35.333.333,Unknown,Foreign or coalition forces,Israel Defense Forces (IDF),"Two NRCS aid workers were shot and injured during a rescue mission in Jouaiya, Tyre, South governorate.",Yes,Official Report
4408,2024,10,17,BF,Burkina Faso,East,Gourma,Matiakoali,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,12.349.420,1.027.953,Political,Non-state armed group: Regional,JNIM Militia,"One NGO aid worker was abducted by JNIM militants at an irregular checkpoint in Matiakoli, Gourma. The aid worker was released two days later after being interrogated.",Yes,Official Report
4330,2024,10,17,PS,Occupied Palestinian Territories,Gaza Strip,Khan Younis,Khan Younis,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Ambush,Road,31.343.889,343.025,Unknown,Unknown,Unknown,"One INGO driver was beaten by unknown armed men in Khan Younis, Gaza Strip.",Yes,Official Report
4411,2024,10,18,CM,Cameroon,Northwest,Mezam,Akofungubah,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Kidnapping,Individual attack,Home,5.938.825,10.155.672,Political,Non-state armed group: Unknown,Not applicable,One female NGO staff was kidnapped from her home by an unknown armed group for allegedly operating an education program without permission. She was released on November 20.,Yes,Official Report
4414,2024,10,18,NG,Nigeria,Katsina,Katsina,Kaita-Katsina road,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Bodily assault,Ambush,Road,131.744.863,76.816.535,Unknown,Unknown,Unknown,"One INGO aid worker was stabbed and injured by unknown men on a motorcycle along the Kaita-Katsina road, Katsina region.",Yes,Official Report
4514,2024,10,18,EC,Ecuador,,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,-247.018,-78.515.015,Economic,Criminal,Not applicable,One male INGO aid worker was kidnapped by criminals who demanded a ransom in Ecuador. His whereabouts remain unknown.,Yes,Focal Point
4331,2024,10,18,PS,Occupied Palestinian Territories,Gaza Strip,Gaza,Gaza,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Unknown,31.383.335,34.338.866,Unknown,Host state,Israel Defense Forces (IDF),One female INGO aid worker was killed during an airstrike in Gaza.,Yes,Media
4410,2024,10,20,CM,Cameroon,Northwest,Mezam,Bamenda,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Individual attack,Home,4.206.150,9.308.647,Political,Non-state armed group: Unknown,Not applicable,One male NGO staff was kidnapped from his home by an unknown armed group for allegedly operating a program in an unauthorized area. He was released on November 10 after ransom was paid by the family.,Yes,Official Report
4346,2024,10,22,LB,Lebanon,Nabatieh,Nabatieh,Nabatieh,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,Shooting,Combat/Crossfire,Road,33.363.889,354.875,Unknown,Foreign or coalition forces,Israel Defense Forces (IDF),Three NRCS paramedics were injured by crossfire when arriving to assist injured people in Nabatieh.,Yes,ACLED
4456,2024,10,23,SD,Sudan,Sudan,West Kordofan,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,12.593.044,28.187.755,Unknown,Unknown,Unknown,One male NNGO aid worker was killed during a drone strike in West Kordofan.,Yes,Focal Point
4799,2024,10,23,PS,Occupied Palestinian Territories,Gaza Strip,Khan Younis,Khan Younis,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shelling,Combat/Crossfire,Unknown,31.353.583,34.295.819,Political,Unknown,Unknown,"One male UN aid worker was killed during a targeted strike in Khan Younis, Gaza.",Yes,Focal Point
5324,2024,10,23,MM,Myanmar,Mandalay,,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,Detention/arrest,Unknown,Road,21.9,96,Political,Host state,Myanmar Armed Forces,One LNGO aid worker was arrested by the Myanmar Armed Forces in Mandalay.,Pending,Media
4327,2024,10,23,SS,South Sudan,Eastern Equatoria,Torit,Magwi-Torit Road,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Shooting,Individual attack,Road,4.133.333,32.3,Unknown,Unknown,Uknown,"One INGO aid worker was shot and injured by unknown armed men along the road Torit-Magwi, Torit, Eastern Equatoria.",Yes,Official Report
5126,2024,10,24,ML,Mali,Mopti,Bandiagara,Doucoumbo,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,2,1,0,Kidnapping,Individual attack,Project site,144.038.591.384.888,-375.499.200.820.923,Political,Non-state armed group: Regional,JNIM Militia,"Three NGO aid workers were kidnapped at a project site by allegedly JNIM militants over accusations of not asking for permission from the armed group in Doucoumbo, Mopti. The aid workers were released a day later,",Yes,Official Report
4405,2024,10,24,CD,DR Congo,North Kivu,Lubero,Kasugho,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Ambush,Road,-4.429.965,15.347.798,Economic,Non-state armed group: Subnational,Mai Mai Militia,"One NGO aid worker was stabbed with a knife in a suspected attempted kidnapping in Lubero, North Kivu, by the Mai Mai militia. The perpetrators took the aid workers motorcycle after the attack.",Yes,Official Report
4975,2024,10,24,PS,Occupied Palestinian Territories,West Bank,,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Shooting,Combat/Crossfire,Road,321.791.437,353.349.466,Disputed,Host state,Israel Defense Forces (IDF),One NRCS health worker was shot and injured while in an ambulance in the West Bank.,Yes,Official Report
4990,2024,10,24,GT,Guatemala,Guatemala City,Antigua Guatemala,Suchitepequez,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Ambush,Unknown,14.547.381,-90.745.219,Unknown,Unknown,Unknown,"One male aid worker was kidnapped and injured by unknown armed men who robbed his documents in Suchitepequez, Antigua Guatemala.",Yes,Official Report
4800,2024,10,24,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shelling,Combat/Crossfire,Unknown,31.548.068,34.484.838,Incidental,Unknown,Unknown,One male UN aid worker was killed during a shelling in the morning in Northern Gaza.,Yes,Focal Point
4801,2024,10,24,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0,Shelling,Combat/Crossfire,Unknown,31.548.068,34.484.838,Incidental,Unknown,Unknown,Two male UN aid workers were killed during a shelling in the afternoon in Northern Gaza.,Yes,Focal Point
4333,2024,10,24,PS,Occupied Palestinian Territories,Gaza Strip,Khan Younis,Khan Younis,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Home,31.345.503,34.304.514,Incidental,Host state,Israel Defense Forces (IDF),"One INGO aid worker was killed during a military operation in Khan Younis, Gaza Strip. At least 33 people were killed in the same incident (not counted).",Yes,Official Report
4604,2024,10,24,BD,Bangladesh,Chittagong,Cox's Bazar,Ukhiya,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Project site,21.243.288,92.133.734,Political,Aid recipient,Beneficiary,"One male INGO aid worker was physically attacked and injured by an aid recipient in Ukhiya, Cox's Bazar.",Yes,Focal Point
4639,2024,10,25,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,Kamal Adwan Hospital,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,Detention/arrest,Raid,Project site,31.517.616,34.457.007,Political,Host state,Israel Defense Forces (IDF),One male INGO doctor was arrested at the Kamal Adwan Hospital and brought to an unknown location by the IDF.,Yes,Official Report
5122,2024,10,26,TD,Chad,Ouaddai,Assoungha,Adre,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,134.666.700.363.159,222.000.007.629.395,Other,Unknown,Unknown,"One NNGO aid worker was stabbed and injured by unknown men who allegedly attacked him because of not being from the locality in Adre, Assoungha, Ouadda��.",Yes,Official Report
4454,2024,10,26,SD,Sudan,North Darfur,El Fasher,El Fasher,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Shelling,Combat/Crossfire,Unknown,13.636.381,25.355.076,Incidental,Non-state armed group: National,Rapid Support Forces (RSF),"One female NNGO aid worker was killed by a RSF artillery shelling in El Fasher, North Darfur",Yes,Focal Point
4802,2024,10,26,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Shelling,Combat/Crossfire,Unknown,31.548.068,34.484.838,Incidental,Unknown,Unknown,One female UN aid worker was killed during a missile attack in Northern Gaza.,Yes,Focal Point
5325,2024,10,26,MM,Myanmar,Mandalay,Patheingyi,Aung Chantha,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,7,1,0,6,Detention/arrest,Unknown,Unknown,21.9,96,Disputed,Host state,Myanmar Armed Forces,"Seven LNGO aid workers were detained by the Myanmar Armed Forces in Aung Chantha village in Patheingyi Township, Mandalay region.",Pending,Media
4334,2024,10,26,SD,Sudan,Al Jazirah,Al Jazirah,Abu Jalfa,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,14.496.312,33.520.787,Incidental,Non-state armed group: National,Rapid Support Forces (RSF),"One NNGO aid worker was killed by a Rapid Support Forces (RSF) attack on a village in Abu Jalfa, Al Jazirah.",Yes,Media
4415,2024,10,27,NG,Nigeria,Borno,Kala-Balge,Rann,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Unknown,122.683.194,144.611.742,Unknown,Criminal,Not applicable,"One INGO aid worker was injured after being stabbed by a criminal in Rann, Borno state, allegedly over an unpaid loan. Unclear if the loan was related to their status as a humanitarian.",Yes,Official Report
4416,2024,10,28,NG,Nigeria,Borno,Bama,Banki,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Project site,11.250.684,14.153.888,Unknown,Unknown,Unknown,"One INGO security guard was stabbed and injured by two unknown armed men on a temporary project site in Banki, Borno state.",Yes,Official Report
4803,2024,10,28,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,Unknown,31.548.068,34.484.838,Incidental,Unknown,Unknown,One male UN aid worker was wounded during an artillery attack in Northern Gaza.,Yes,Focal Point
4338,2024,10,29,CD,DR Congo,North Kivu,Rutshuru,Kiwanja,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Shooting,Combat/Crossfire,Unknown,-1.154.409,29.429.141,Incidental,Non-state armed group: Subnational,March 23 Movement (M23),"One INGO aid worker was injured by a stray bullet during a confrontation between M23 and another armed group in Kiwanja, Rutshuru, North Kivu.",Yes,Official Report
4572,2024,10,30,NE,Niger,Tillaberi,T��ra,Gorouol,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,14.790.419,372.946,Unknown,Unknown,Unknown,"One UN-contracted driver was injured during a shooting at a convoy by unknown actors in Gorouol, Tillaberi. Due to the incident, the program was temporarily suspended.",Yes,Focal Point
4417,2024,10,31,NG,Nigeria,Niger,Kontagora,Kontagora,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Individual attack,Home,10.393.028,5.464.970,Economic,Unknown,Unknown,"One male INGO aid worker was abducted along with his wife by unknown men who demanded a ransom for his release in Kontagora, Niger state. (the wife is not counted here).",Yes,Official Report
4626,2024,11,1,VE,Venezuela,Apure,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,Detention/arrest,Ambush,Road,7.114.728,-70.768.722,Political,Host state,Venezuelan National Guard,One NNGO aid worker was detained by the Venezuelan National Guard in the Apure state over spionage accusations when crossing from Colombia to Venezuela and back to Colombia for personal reasons.,Yes,Media
4828,2024,11,1,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,31.548.068,34.484.838,Political,Host state,Israel Defense Forces (IDF),One male UN aid worker was killed during a targeted airstrike in Northern Gaza.,Yes,Focal Point
4347,2024,11,1,PS,Occupied Palestinian Territories,Gaza Strip,Deir Al Balah,Nuseirat,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,Shelling,Combat/Crossfire,Project site,314.475,34.392.778,Unknown,Unknown,Unknown,"Two INGO aid workers were injured during a shelling attack on Nuseirat Refugee Camp, Gaza Strip.",Yes,Media
4351,2024,11,2,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,Jabalia,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Home,31.529.907.666.305.900,3.447.965.516.931.830,Incidental,Host state,Israel Defense Forces (IDF),"One female INGO aid worker was killed along with her three children during an airstrike in Jabalia, Gaza Strip.",Yes,Media
4829,2024,11,2,PS,Occupied Palestinian Territories,Gaza Strip,Gaza,Gaza,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Shelling,Combat/Crossfire,Unknown,31.511.787,34.450.209,Incidental,Unknown,Unknown,One female UN aid worker was killed during a missile strike in Gaza.,Yes,Focal Point
5123,2024,11,3,TD,Chad,Ouaddai,Assoungha,Adre,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,134.833.297.729.492,221.666.698.455.811,Economic,Criminal,Not applicable,"One INGO aid worker was shot and injured by a criminal who entered his home and stole valuable items in Adre, Assoungha, Ouadda��.",Yes,Official Report
4418,2024,11,3,CO,Colombia,Putumayo,Orito,Orito,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Public location,673.275,-76.877.674,Incidental,Unknown,Unknown,"One NRCS aid worker was shot and killed while off-duty by unknown armed men in Orito, Putumayo for suspected personal reasons.",Yes,ACLED
4370,2024,11,4,NG,Nigeria,Sokoto,Sokoto,Sokoto - Goronyo road,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,13.128.243,5.318.952,Unknown,Criminal,Malam Ila Manawa gang,"One LNGO aid worker was shot and killed during an ambush at night along the Sokoto - Goronyo road, Sokoto state by alleged Malam Ila Manawa gang members. One other civilian was killed, and six civilians were abducted (not counted).",Yes,Official Report
4478,2024,11,4,CF,Central African Republic,Haute-Kotto,Bria,Bria,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,Bodily assault,Ambush,Road,6.544.395,21.976.947,Economic,Non-state armed group: Unknown,,"Three NNGO aid workers from an INGO implementing partner organisation were ambushed and beaten by unknown armed men who demanded money and personal belongings from the staff in Bria, Hautte-Kotto.",Yes,Focal Point
4521,2024,11,4,CD,DR Congo,North Kivu,Walikale,Walikale,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Unknown,Mob violence,Office/compound,9.191.560,12.480.359,Incidental,Unknown,Unknown,One male INGO aid worker was caught and injured during an attack on makeshift weapons in North Kivu.,Yes,Focal Point
4348,2024,11,4,SY,Syrian Arab Republic,Aleppo,Aleppo,Abu Al Zanding crossing,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Shelling,Combat/Crossfire,Road,36.315.464,37.447.900,Incidental,Unknown,Unknown,"One aid worker was injured by a rocket attack at the Abu Al Zanding crossing, Aleppo.",Yes,Media
4830,2024,11,6,PS,Occupied Palestinian Territories,Gaza Strip,Gaza,Gaza,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,31.511.787,34.450.209,Incidental,Host state,Israel Defense Forces (IDF),One male UN aid worker was killed during an airstrike in Gaza.,Yes,Focal Point
4375,2024,11,7,SO,Somalia,Southwest,Bay,Baidoa,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,2.055.350,44.744.884,Unknown,Non-state armed group: National,Al Shabaab,One NGO driver was abducted while transporting aid supplies by unknown members of an armed group in Lower Shabelle. His whereabouts are unknown.,Yes,Official Report
4371,2024,11,8,NG,Nigeria,Zamfara,Zamfara,Anka,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Shooting,Combat/Crossfire,Public location,12.107.323,5.931.415,Incidental,Criminal,Unknown,"One INGO contractor was shot and injured by a stray bullet from bandits in Anka, Zamfara.",Yes,Official Report
4360,2024,11,9,LB,Lebanon,South,Tyre,Deir Qanoun Ras al Ain,0,0,0,0,8,0,6,2,0,0,8,0,0,0,0,0,6,2,0,0,8,0,0,8,Aerial bombardment,Combat/Crossfire,Project site,33.228.056,35.217.222,Incidental,Foreign or coalition forces,Israel Defense Forces (IDF),"Six NNGO aid workers were killed and two NNGO aid workers were injured during an airstrike at an aid gathering point in Deir Qanoun Ras al Ain, Tyre, South governorate.",Pending,Media
4361,2024,11,9,LB,Lebanon,South,Tyre,Ain Baal,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,Aerial bombardment,Combat/Crossfire,Project site,33.233.023,35.270.050,Incidental,Foreign or coalition forces,Israel Defense Forces (IDF),"Three NNGO aid workers were injured during an airstrike at an aid gathering point in Ain Baal, Tyre, South governorate.",Pending,Media
4362,2024,11,9,LB,Lebanon,South,Tyre,Al Hanniyeh,0,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,5,Aerial bombardment,Combat/Crossfire,Unknown,33.185.756,35.223.381,Incidental,Foreign or coalition forces,Israel Defense Forces (IDF),"Five NNGO aid workers were killed during an airstrike in Al Hanniyeh, Tyre, South governorate.",Pending,Media
4383,2024,11,9,SY,Syrian Arab Republic,Homs,Homs,Qaryatein,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Unknown,Unknown,34.212.641,37.225.263,Unknown,Unknown,Unknown,"One NNGO aid worker was shot and killed by unknown armed men in Qaryatein, Homs.",Yes,ACLED
4933,2024,11,9,PS,Occupied Palestinian Territories,Gaza Strip,Khan Younis,Khan Younis,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,Aerial bombardment,Combat/Crossfire,Project site,31.348.173,34.300.134,Incidental,Host state,Israel Defense Forces (IDF),"Two male INGO aid workers were seriously injured during a drone attack at an IDP shelter in Khan Younis, Gaza Strip.",Yes,Focal Point
4831,2024,11,9,PS,Occupied Palestinian Territories,Gaza Strip,Gaza,Gaza,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,31.511.787,34.450.209,Incidental,Host state,Israel Defense Forces (IDF),One male UN aid worker was killed during an airstrike in Gaza.,Yes,Focal Point
4373,2024,11,10,SO,Somalia,Lower Shabelle,Afgooye,Afgooye,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Roadside IED,Unknown,Road,2.172.381,45.119.118,Incidental,Non-state armed group: National,Al Shabaab,"One female NGO aid worker was killed when an Al Shabaad-planted IED exploded close to Afgooye, Far North region. Other civilians were also killed during the incident (not counted).",Yes,Official Report
4925,2024,11,10,PS,Occupied Palestinian Territories,Gaza Strip,Deir Al Balah,Deir Al Balah,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Office/compound,31.416.735,34.349.772,Incidental,Unknown,Unknown,"One male INGO aid worker was shot and injured by a stray bullet at the office in Deir Al Balah, Gaza Strip.",Yes,Focal Point
4832,2024,11,11,PS,Occupied Palestinian Territories,Gaza Strip,Gaza,Gaza,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Unknown,31.436.720,34.404.036,Incidental,Host state,Israel Defense Forces (IDF),One female UN aid worker was killed during an airstrike in Central Gaza.,Yes,Focal Point
4343,2024,11,11,HT,Haiti,West,Port Au Prince,Port Au Prince,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,Bodily assault,Ambush,Road,18.589.250,-72.312.937,Disputed,Police or paramilitary,Haitian National Police,"Two INGO aid workers were assaulted and teargassed inside their vehicle when Haitian Police stopped and surrounded their INGO ambulance. The police forced the ambulance to another location, executed the two patients and held the 2 staff members for several hours before being released.",Yes,Official Report
